Source,Target,Type,Id,Label,timeset,Weight
n1417,n577,Undirected,e6722,,,1
n1417,n1101,Undirected,e6724,,,1
n1417,n1029,Undirected,e6725,,,1
n1417,n502,Undirected,e6726,,,1
n1417,n261,Undirected,e6727,,,1
n1417,n1407,Undirected,e6728,,,1
n1416,n1386,Undirected,e6729,,,1
n1416,n1172,Undirected,e6730,,,1
n1416,n1245,Undirected,e6731,,,1
n1416,n924,Undirected,e6733,,,1
n1416,n1251,Undirected,e6734,,,1
n1416,n1090,Undirected,e6735,,,1
n1416,n1242,Undirected,e6736,,,1
n1416,n81,Undirected,e6737,,,1
n1416,n1189,Undirected,e6738,,,1
n1416,n63,Undirected,e6740,,,1
n1416,n1318,Undirected,e6741,,,1
n1416,n1045,Undirected,e6742,,,1
n1416,n283,Undirected,e6743,,,1
n1416,n285,Undirected,e6744,,,1
n1416,n1113,Undirected,e6745,,,1
n1416,n1360,Undirected,e6746,,,1
n1416,n4,Undirected,e6748,,,1
n1416,n1073,Undirected,e6749,,,1
n1416,n781,Undirected,e6750,,,1
n1416,n1220,Undirected,e6751,,,1
n1416,n1166,Undirected,e6753,,,1
n1416,n1266,Undirected,e6754,,,1
n1416,n1366,Undirected,e6755,,,1
n1416,n58,Undirected,e6756,,,1
n1416,n649,Undirected,e6757,,,1
n1416,n1252,Undirected,e6758,,,1
n1416,n230,Undirected,e6760,,,1
n1416,n1316,Undirected,e6761,,,1
n1416,n1069,Undirected,e6762,,,1
n1416,n273,Undirected,e6763,,,1
n1416,n1174,Undirected,e6765,,,1
n1416,n1350,Undirected,e6767,,,1
n1416,n1273,Undirected,e6768,,,1
n1416,n355,Undirected,e6769,,,1
n1416,n174,Undirected,e6770,,,1
n1416,n117,Undirected,e6771,,,1
n1416,n1169,Undirected,e6772,,,1
n1416,n1221,Undirected,e6773,,,1
n1416,n1328,Undirected,e6774,,,1
n1416,n25,Undirected,e6775,,,1
n1416,n124,Undirected,e6776,,,1
n1416,n1036,Undirected,e6777,,,1
n1416,n128,Undirected,e6779,,,1
n1416,n1254,Undirected,e6780,,,1
n1416,n1067,Undirected,e6781,,,1
n1416,n275,Undirected,e6782,,,1
n1416,n586,Undirected,e6783,,,1
n1416,n1081,Undirected,e6784,,,1
n1416,n811,Undirected,e6785,,,1
n1416,n1232,Undirected,e6786,,,1
n1416,n6,Undirected,e6787,,,1
n1416,n171,Undirected,e6788,,,1
n1416,n1250,Undirected,e6789,,,1
n1416,n1257,Undirected,e6790,,,1
n1416,n1070,Undirected,e6791,,,1
n1416,n627,Undirected,e6793,,,1
n1416,n1339,Undirected,e6794,,,1
n1416,n719,Undirected,e6795,,,1
n1416,n731,Undirected,e6796,,,1
n1416,n1259,Undirected,e6797,,,1
n1416,n89,Undirected,e6798,,,1
n1416,n1267,Undirected,e6799,,,1
n1416,n1181,Undirected,e6800,,,1
n1416,n1109,Undirected,e6802,,,1
n1416,n3,Undirected,e6803,,,1
n1416,n1268,Undirected,e6804,,,1
n1416,n412,Undirected,e6805,,,1
n1416,n965,Undirected,e6806,,,1
n1416,n1234,Undirected,e6807,,,1
n1416,n1278,Undirected,e6808,,,1
n1416,n400,Undirected,e6809,,,1
n1416,n83,Undirected,e6810,,,1
n1416,n1400,Undirected,e6811,,,1
n1416,n227,Undirected,e6812,,,1
n1416,n1293,Undirected,e6813,,,1
n1416,n28,Undirected,e6814,,,1
n1416,n1219,Undirected,e6815,,,1
n1416,n987,Undirected,e6816,,,1
n1416,n23,Undirected,e6817,,,1
n1416,n410,Undirected,e6818,,,1
n1416,n1387,Undirected,e6820,,,1
n1416,n901,Undirected,e6821,,,1
n1416,n148,Undirected,e6822,,,1
n1416,n1256,Undirected,e6823,,,1
n1416,n430,Undirected,e6825,,,1
n1416,n1307,Undirected,e6826,,,1
n1416,n1255,Undirected,e6827,,,1
n1416,n1243,Undirected,e6828,,,1
n1416,n1191,Undirected,e6829,,,1
n1416,n1173,Undirected,e6831,,,1
n1416,n211,Undirected,e6832,,,1
n1416,n981,Undirected,e6833,,,1
n1416,n73,Undirected,e6835,,,1
n1416,n1334,Undirected,e6836,,,1
n1416,n1283,Undirected,e6837,,,1
n1416,n14,Undirected,e6838,,,1
n1416,n162,Undirected,e6839,,,1
n1416,n963,Undirected,e6840,,,1
n1416,n105,Undirected,e6841,,,1
n1416,n854,Undirected,e6842,,,1
n1416,n1324,Undirected,e6843,,,1
n1416,n502,Undirected,e6844,,,1
n1416,n1407,Undirected,e6845,,,1
n1416,n998,Undirected,e6846,,,1
n1415,n999,Undirected,e6848,,,1
n1415,n296,Undirected,e6849,,,1
n1415,n9,Undirected,e6851,,,1
n1414,n1322,Undirected,e6852,,,1
n1414,n1365,Undirected,e6853,,,1
n1414,n402,Undirected,e6854,,,1
n1414,n489,Undirected,e6855,,,1
n1414,n1028,Undirected,e6856,,,1
n1414,n119,Undirected,e6858,,,1
n1414,n154,Undirected,e6859,,,1
n1414,n1231,Undirected,e6862,,,1
n1414,n668,Undirected,e6863,,,1
n1414,n854,Undirected,e6864,,,1
n1414,n152,Undirected,e6865,,,1
n1414,n1008,Undirected,e6867,,,1
n1214,n1117,Undirected,e6868,,,1
n1214,n1148,Undirected,e6870,,,1
n1214,n81,Undirected,e6871,,,1
n1214,n58,Undirected,e6873,,,1
n1214,n1252,Undirected,e6874,,,1
n1214,n126,Undirected,e6877,,,1
n1214,n1363,Undirected,e6879,,,1
n1214,n1169,Undirected,e6880,,,1
n1214,n1221,Undirected,e6881,,,1
n1214,n1328,Undirected,e6882,,,1
n1214,n25,Undirected,e6883,,,1
n1214,n124,Undirected,e6884,,,1
n1214,n1036,Undirected,e6885,,,1
n1214,n1254,Undirected,e6886,,,1
n1214,n586,Undirected,e6887,,,1
n1214,n859,Undirected,e6888,,,1
n1214,n89,Undirected,e6890,,,1
n1214,n200,Undirected,e6891,,,1
n1214,n3,Undirected,e6892,,,1
n1214,n1278,Undirected,e6893,,,1
n1214,n83,Undirected,e6894,,,1
n1214,n760,Undirected,e6895,,,1
n1214,n993,Undirected,e6896,,,1
n1214,n1256,Undirected,e6897,,,1
n1214,n1359,Undirected,e6899,,,1
n1214,n568,Undirected,e6900,,,1
n1214,n211,Undirected,e6901,,,1
n1214,n981,Undirected,e6902,,,1
n1214,n162,Undirected,e6903,,,1
n1214,n854,Undirected,e6905,,,1
n1211,n695,Undirected,e6907,,,1
n1211,n723,Undirected,e6908,,,1
n1211,n343,Undirected,e6909,,,1
n1211,n1390,Undirected,e6911,,,1
n1211,n370,Undirected,e6912,,,1
n1211,n1247,Undirected,e6913,,,1
n1211,n186,Undirected,e6914,,,1
n1211,n320,Undirected,e6915,,,1
n1211,n77,Undirected,e6916,,,1
n1211,n1383,Undirected,e6917,,,1
n1211,n232,Undirected,e6918,,,1
n1211,n367,Undirected,e6919,,,1
n1211,n213,Undirected,e6920,,,1
n1211,n416,Undirected,e6921,,,1
n1211,n315,Undirected,e6922,,,1
n1211,n846,Undirected,e6923,,,1
n1211,n16,Undirected,e6924,,,1
n1211,n307,Undirected,e6926,,,1
n1211,n1046,Undirected,e6927,,,1
n1211,n53,Undirected,e6928,,,1
n1211,n71,Undirected,e6929,,,1
n1211,n401,Undirected,e6930,,,1
n1211,n1,Undirected,e6931,,,1
n1209,n1007,Undirected,e6932,,,1
n1209,n1386,Undirected,e6933,,,1
n1209,n1331,Undirected,e6934,,,1
n1209,n44,Undirected,e6935,,,1
n1209,n691,Undirected,e6936,,,1
n1209,n960,Undirected,e6937,,,1
n1209,n924,Undirected,e6938,,,1
n1209,n606,Undirected,e6939,,,1
n1209,n985,Undirected,e6940,,,1
n1209,n949,Undirected,e6941,,,1
n1209,n1251,Undirected,e6942,,,1
n1209,n536,Undirected,e6943,,,1
n1209,n1090,Undirected,e6944,,,1
n1209,n0,Undirected,e6945,,,1
n1209,n1066,Undirected,e6946,,,1
n1209,n81,Undirected,e6947,,,1
n1209,n30,Undirected,e6948,,,1
n1209,n669,Undirected,e6949,,,1
n1209,n63,Undirected,e6950,,,1
n1209,n1318,Undirected,e6951,,,1
n1209,n743,Undirected,e6952,,,1
n1209,n285,Undirected,e6953,,,1
n1209,n1360,Undirected,e6954,,,1
n1209,n795,Undirected,e6955,,,1
n1209,n4,Undirected,e6956,,,1
n1209,n225,Undirected,e6957,,,1
n1209,n26,Undirected,e6958,,,1
n1209,n485,Undirected,e6959,,,1
n1209,n1366,Undirected,e6960,,,1
n1209,n814,Undirected,e6961,,,1
n1209,n968,Undirected,e6962,,,1
n1209,n1022,Undirected,e6963,,,1
n1209,n1174,Undirected,e6964,,,1
n1209,n1350,Undirected,e6967,,,1
n1209,n1342,Undirected,e6969,,,1
n1209,n1319,Undirected,e6970,,,1
n1209,n822,Undirected,e6971,,,1
n1209,n174,Undirected,e6972,,,1
n1209,n512,Undirected,e6973,,,1
n1209,n605,Undirected,e6974,,,1
n1209,n117,Undirected,e6975,,,1
n1209,n747,Undirected,e6976,,,1
n1209,n508,Undirected,e6977,,,1
n1209,n1363,Undirected,e6978,,,1
n1209,n1169,Undirected,e6979,,,1
n1209,n1344,Undirected,e6980,,,1
n1209,n865,Undirected,e6981,,,1
n1209,n1032,Undirected,e6983,,,1
n1209,n957,Undirected,e6984,,,1
n1209,n910,Undirected,e6985,,,1
n1209,n25,Undirected,e6986,,,1
n1209,n1164,Undirected,e6987,,,1
n1209,n1186,Undirected,e6988,,,1
n1209,n990,Undirected,e6989,,,1
n1209,n1233,Undirected,e6990,,,1
n1209,n1187,Undirected,e6991,,,1
n1209,n190,Undirected,e6992,,,1
n1209,n1396,Undirected,e6993,,,1
n1209,n1195,Undirected,e6994,,,1
n1209,n886,Undirected,e6995,,,1
n1209,n811,Undirected,e6996,,,1
n1209,n1232,Undirected,e6997,,,1
n1209,n6,Undirected,e6998,,,1
n1209,n897,Undirected,e6999,,,1
n1209,n1250,Undirected,e7000,,,1
n1209,n585,Undirected,e7001,,,1
n1209,n1140,Undirected,e7002,,,1
n1209,n548,Undirected,e7003,,,1
n1209,n1070,Undirected,e7004,,,1
n1209,n1112,Undirected,e7005,,,1
n1209,n1147,Undirected,e7006,,,1
n1209,n1259,Undirected,e7007,,,1
n1209,n89,Undirected,e7008,,,1
n1209,n1123,Undirected,e7009,,,1
n1209,n1300,Undirected,e7010,,,1
n1209,n200,Undirected,e7011,,,1
n1209,n1260,Undirected,e7012,,,1
n1209,n836,Undirected,e7013,,,1
n1209,n1199,Undirected,e7014,,,2
n1209,n3,Undirected,e7015,,,1
n1209,n501,Undirected,e7016,,,1
n1209,n506,Undirected,e7017,,,1
n1209,n1234,Undirected,e7018,,,1
n1209,n1218,Undirected,e7019,,,1
n1209,n159,Undirected,e7020,,,1
n1209,n1095,Undirected,e7021,,,1
n1209,n1345,Undirected,e7023,,,1
n1209,n1409,Undirected,e7024,,,1
n1209,n861,Undirected,e7025,,,1
n1209,n987,Undirected,e7026,,,1
n1209,n931,Undirected,e7027,,,1
n1209,n410,Undirected,e7028,,,1
n1209,n1378,Undirected,e7029,,,1
n1209,n1230,Undirected,e7030,,,1
n1209,n1142,Undirected,e7031,,,1
n1209,n148,Undirected,e7032,,,1
n1209,n1256,Undirected,e7033,,,1
n1209,n67,Undirected,e7034,,,1
n1209,n1086,Undirected,e7035,,,1
n1209,n297,Undirected,e7036,,,1
n1209,n1307,Undirected,e7037,,,1
n1209,n163,Undirected,e7038,,,1
n1209,n1255,Undirected,e7039,,,1
n1209,n204,Undirected,e7040,,,1
n1209,n1311,Undirected,e7041,,,1
n1209,n1277,Undirected,e7042,,,1
n1209,n211,Undirected,e7043,,,1
n1209,n1204,Undirected,e7044,,,2
n1209,n981,Undirected,e7045,,,1
n1209,n466,Undirected,e7046,,,1
n1209,n73,Undirected,e7047,,,1
n1209,n1231,Undirected,e7048,,,1
n1209,n954,Undirected,e7049,,,1
n1209,n1018,Undirected,e7050,,,1
n1209,n1284,Undirected,e7051,,,1
n1209,n162,Undirected,e7052,,,1
n1209,n1188,Undirected,e7053,,,1
n1209,n637,Undirected,e7054,,,1
n1209,n963,Undirected,e7055,,,1
n1209,n1262,Undirected,e7056,,,1
n1209,n105,Undirected,e7057,,,1
n1209,n539,Undirected,e7058,,,1
n1209,n1177,Undirected,e7059,,,1
n1209,n1176,Undirected,e7060,,,1
n1209,n1197,Undirected,e7061,,,1
n1209,n1261,Undirected,e7062,,,1
n1209,n926,Undirected,e7063,,,1
n1209,n666,Undirected,e7064,,,1
n1209,n1343,Undirected,e7065,,,1
n1209,n254,Undirected,e7066,,,1
n1209,n160,Undirected,e7067,,,1
n1209,n422,Undirected,e7068,,,1
n1209,n1303,Undirected,e7069,,,1
n1209,n1196,Undirected,e7070,,,1
n1209,n249,Undirected,e7071,,,1
n1209,n628,Undirected,e7072,,,1
n1209,n112,Undirected,e7073,,,1
n1209,n1198,Undirected,e7074,,,1
n1209,n1003,Undirected,e7075,,,1
n1209,n541,Undirected,e7076,,,1
n1209,n1213,Undirected,e7077,,,1
n1209,n1029,Undirected,e7078,,,1
n1209,n172,Undirected,e7079,,,1
n1208,n21,Undirected,e7080,,,1
n1208,n176,Undirected,e7081,,,1
n1207,n913,Undirected,e7083,,,1
n1207,n468,Undirected,e7084,,,1
n1207,n208,Undirected,e7085,,,1
n1207,n395,Undirected,e7086,,,1
n1207,n670,Undirected,e7087,,,1
n1207,n831,Undirected,e7088,,,1
n1207,n547,Undirected,e7089,,,1
n1207,n878,Undirected,e7090,,,1
n1207,n905,Undirected,e7091,,,1
n1207,n1362,Undirected,e7092,,,1
n1207,n920,Undirected,e7093,,,1
n1207,n704,Undirected,e7094,,,1
n1207,n896,Undirected,e7095,,,1
n1207,n472,Undirected,e7096,,,1
n1207,n295,Undirected,e7097,,,1
n1207,n1162,Undirected,e7098,,,1
n1207,n994,Undirected,e7099,,,1
n1207,n562,Undirected,e7100,,,1
n1207,n1125,Undirected,e7102,,,1
n1207,n1244,Undirected,e7103,,,1
n1207,n6,Undirected,e7104,,,1
n1207,n346,Undirected,e7105,,,1
n1207,n587,Undirected,e7106,,,1
n1207,n1133,Undirected,e7107,,,1
n1207,n632,Undirected,e7108,,,1
n1207,n484,Undirected,e7109,,,1
n1207,n206,Undirected,e7110,,,1
n1207,n1135,Undirected,e7111,,,1
n1207,n972,Undirected,e7113,,,1
n1207,n383,Undirected,e7114,,,1
n1207,n425,Undirected,e7115,,,1
n1207,n45,Undirected,e7116,,,1
n1207,n776,Undirected,e7117,,,1
n1207,n8,Undirected,e7118,,,1
n1207,n1130,Undirected,e7119,,,1
n1207,n655,Undirected,e7120,,,1
n1207,n866,Undirected,e7121,,,1
n1207,n310,Undirected,e7122,,,1
n1207,n1025,Undirected,e7123,,,1
n1207,n997,Undirected,e7124,,,1
n1207,n668,Undirected,e7125,,,1
n1207,n1030,Undirected,e7126,,,1
n1207,n900,Undirected,e7127,,,1
n1207,n887,Undirected,e7128,,,1
n1207,n1335,Undirected,e7129,,,1
n1207,n75,Undirected,e7130,,,1
n1206,n1007,Undirected,e7131,,,1
n1206,n1386,Undirected,e7132,,,1
n1206,n1172,Undirected,e7133,,,1
n1206,n1331,Undirected,e7134,,,1
n1206,n255,Undirected,e7135,,,1
n1206,n44,Undirected,e7136,,,1
n1206,n1148,Undirected,e7138,,,1
n1206,n924,Undirected,e7139,,,1
n1206,n684,Undirected,e7140,,,1
n1206,n606,Undirected,e7141,,,1
n1206,n949,Undirected,e7142,,,1
n1206,n1251,Undirected,e7144,,,1
n1206,n1291,Undirected,e7145,,,1
n1206,n536,Undirected,e7146,,,1
n1206,n1090,Undirected,e7147,,,1
n1206,n495,Undirected,e7148,,,1
n1206,n1066,Undirected,e7149,,,1
n1206,n909,Undirected,e7150,,,1
n1206,n30,Undirected,e7151,,,1
n1206,n405,Undirected,e7152,,,1
n1206,n891,Undirected,e7154,,,1
n1206,n245,Undirected,e7155,,,1
n1206,n938,Undirected,e7156,,,1
n1206,n63,Undirected,e7157,,,1
n1206,n1318,Undirected,e7158,,,1
n1206,n743,Undirected,e7159,,,1
n1206,n556,Undirected,e7160,,,1
n1206,n1360,Undirected,e7161,,,1
n1206,n795,Undirected,e7163,,,1
n1206,n4,Undirected,e7164,,,1
n1206,n1358,Undirected,e7165,,,1
n1206,n781,Undirected,e7166,,,1
n1206,n1220,Undirected,e7167,,,1
n1206,n1258,Undirected,e7168,,,1
n1206,n26,Undirected,e7169,,,1
n1206,n1166,Undirected,e7170,,,1
n1206,n1266,Undirected,e7171,,,1
n1206,n66,Undirected,e7172,,,1
n1206,n1280,Undirected,e7173,,,1
n1206,n1340,Undirected,e7174,,,1
n1206,n1366,Undirected,e7175,,,1
n1206,n58,Undirected,e7176,,,1
n1206,n214,Undirected,e7177,,,1
n1206,n649,Undirected,e7178,,,1
n1206,n968,Undirected,e7180,,,1
n1206,n1069,Undirected,e7181,,,1
n1206,n80,Undirected,e7183,,,1
n1206,n1174,Undirected,e7184,,,1
n1206,n1279,Undirected,e7186,,,1
n1206,n1350,Undirected,e7187,,,1
n1206,n1342,Undirected,e7189,,,1
n1206,n741,Undirected,e7190,,,1
n1206,n1273,Undirected,e7191,,,1
n1206,n1319,Undirected,e7192,,,1
n1206,n355,Undirected,e7193,,,1
n1206,n822,Undirected,e7194,,,1
n1206,n174,Undirected,e7195,,,1
n1206,n602,Undirected,e7196,,,1
n1206,n753,Undirected,e7197,,,1
n1206,n238,Undirected,e7198,,,1
n1206,n508,Undirected,e7199,,,1
n1206,n1363,Undirected,e7200,,,1
n1206,n1169,Undirected,e7201,,,1
n1206,n1344,Undirected,e7202,,,1
n1206,n120,Undirected,e7203,,,1
n1206,n1221,Undirected,e7204,,,1
n1206,n1328,Undirected,e7206,,,1
n1206,n1326,Undirected,e7207,,,1
n1206,n877,Undirected,e7208,,,1
n1206,n957,Undirected,e7209,,,1
n1206,n25,Undirected,e7210,,,1
n1206,n1164,Undirected,e7211,,,1
n1206,n1186,Undirected,e7212,,,1
n1206,n511,Undirected,e7214,,,1
n1206,n990,Undirected,e7215,,,1
n1206,n7,Undirected,e7216,,,1
n1206,n151,Undirected,e7217,,,1
n1206,n124,Undirected,e7218,,,1
n1206,n1036,Undirected,e7219,,,1
n1206,n128,Undirected,e7221,,,1
n1206,n850,Undirected,e7222,,,1
n1206,n1187,Undirected,e7223,,,1
n1206,n1254,Undirected,e7224,,,1
n1206,n504,Undirected,e7225,,,1
n1206,n1067,Undirected,e7226,,,1
n1206,n493,Undirected,e7227,,,1
n1206,n275,Undirected,e7229,,,1
n1206,n190,Undirected,e7230,,,1
n1206,n1396,Undirected,e7231,,,1
n1206,n1064,Undirected,e7232,,,1
n1206,n768,Undirected,e7233,,,1
n1206,n586,Undirected,e7234,,,1
n1206,n1195,Undirected,e7235,,,1
n1206,n886,Undirected,e7236,,,1
n1206,n1232,Undirected,e7237,,,1
n1206,n897,Undirected,e7239,,,1
n1206,n171,Undirected,e7240,,,1
n1206,n667,Undirected,e7241,,,1
n1206,n1250,Undirected,e7242,,,1
n1206,n1398,Undirected,e7243,,,1
n1206,n585,Undirected,e7244,,,1
n1206,n1140,Undirected,e7245,,,1
n1206,n1374,Undirected,e7246,,,1
n1206,n1112,Undirected,e7247,,,1
n1206,n1296,Undirected,e7248,,,1
n1206,n627,Undirected,e7249,,,1
n1206,n1147,Undirected,e7250,,,1
n1206,n1339,Undirected,e7251,,,1
n1206,n731,Undirected,e7252,,,1
n1206,n719,Undirected,e7253,,,1
n1206,n1259,Undirected,e7254,,,1
n1206,n1300,Undirected,e7255,,,1
n1206,n200,Undirected,e7256,,,1
n1206,n1181,Undirected,e7257,,,1
n1206,n836,Undirected,e7258,,,1
n1206,n1199,Undirected,e7259,,,2
n1206,n3,Undirected,e7260,,,1
n1206,n996,Undirected,e7261,,,1
n1206,n501,Undirected,e7262,,,1
n1206,n1056,Undirected,e7263,,,1
n1206,n412,Undirected,e7264,,,1
n1206,n965,Undirected,e7265,,,1
n1206,n754,Undirected,e7266,,,1
n1206,n1218,Undirected,e7267,,,1
n1206,n159,Undirected,e7268,,,1
n1206,n1278,Undirected,e7269,,,1
n1206,n83,Undirected,e7270,,,1
n1206,n770,Undirected,e7271,,,1
n1206,n1192,Undirected,e7272,,,1
n1206,n1293,Undirected,e7273,,,1
n1206,n244,Undirected,e7275,,,1
n1206,n1345,Undirected,e7276,,,1
n1206,n1219,Undirected,e7277,,,1
n1206,n1409,Undirected,e7278,,,1
n1206,n861,Undirected,e7279,,,1
n1206,n987,Undirected,e7280,,,1
n1206,n1289,Undirected,e7281,,,1
n1206,n23,Undirected,e7282,,,1
n1206,n931,Undirected,e7283,,,1
n1206,n1378,Undirected,e7285,,,1
n1206,n611,Undirected,e7286,,,1
n1206,n1299,Undirected,e7287,,,1
n1206,n1230,Undirected,e7288,,,1
n1206,n622,Undirected,e7289,,,1
n1206,n1387,Undirected,e7290,,,1
n1206,n148,Undirected,e7291,,,1
n1206,n1256,Undirected,e7292,,,1
n1206,n601,Undirected,e7293,,,1
n1206,n1086,Undirected,e7295,,,1
n1206,n430,Undirected,e7296,,,1
n1206,n1307,Undirected,e7297,,,1
n1206,n396,Undirected,e7298,,,1
n1206,n189,Undirected,e7299,,,1
n1206,n1277,Undirected,e7300,,,1
n1206,n211,Undirected,e7301,,,1
n1206,n981,Undirected,e7302,,,1
n1206,n73,Undirected,e7303,,,1
n1206,n954,Undirected,e7304,,,1
n1206,n1018,Undirected,e7305,,,1
n1206,n1284,Undirected,e7306,,,1
n1206,n1348,Undirected,e7307,,,1
n1206,n162,Undirected,e7309,,,1
n1206,n660,Undirected,e7310,,,1
n1206,n1188,Undirected,e7311,,,1
n1206,n637,Undirected,e7312,,,1
n1206,n1262,Undirected,e7313,,,1
n1206,n797,Undirected,e7314,,,1
n1206,n1177,Undirected,e7315,,,1
n1206,n720,Undirected,e7316,,,1
n1206,n1197,Undirected,e7317,,,1
n1206,n1261,Undirected,e7318,,,1
n1206,n926,Undirected,e7319,,,1
n1206,n661,Undirected,e7320,,,1
n1206,n666,Undirected,e7321,,,1
n1206,n854,Undirected,e7322,,,1
n1206,n577,Undirected,e7323,,,1
n1206,n254,Undirected,e7324,,,1
n1206,n160,Undirected,e7325,,,1
n1206,n422,Undirected,e7326,,,1
n1206,n112,Undirected,e7327,,,1
n1206,n1198,Undirected,e7328,,,1
n1206,n1003,Undirected,e7329,,,1
n1206,n1213,Undirected,e7330,,,1
n1206,n1019,Undirected,e7331,,,1
n1206,n912,Undirected,e7332,,,1
n1206,n1324,Undirected,e7333,,,1
n1206,n261,Undirected,e7334,,,1
n1206,n772,Undirected,e7335,,,1
n1206,n998,Undirected,e7336,,,1
n1205,n1386,Undirected,e7337,,,1
n1205,n110,Undirected,e7338,,,1
n1205,n796,Undirected,e7339,,,1
n1205,n924,Undirected,e7340,,,1
n1205,n949,Undirected,e7341,,,1
n1205,n63,Undirected,e7342,,,1
n1205,n1014,Undirected,e7343,,,1
n1205,n1366,Undirected,e7344,,,1
n1205,n1319,Undirected,e7346,,,1
n1205,n1412,Undirected,e7347,,,1
n1205,n238,Undirected,e7348,,,1
n1205,n508,Undirected,e7349,,,1
n1205,n1326,Undirected,e7350,,,1
n1205,n990,Undirected,e7351,,,1
n1205,n1233,Undirected,e7352,,,1
n1205,n1396,Undirected,e7353,,,1
n1205,n1374,Undirected,e7356,,,1
n1205,n941,Undirected,e7357,,,1
n1205,n1123,Undirected,e7358,,,1
n1205,n1141,Undirected,e7359,,,1
n1205,n643,Undirected,e7360,,,1
n1205,n861,Undirected,e7361,,,1
n1205,n625,Undirected,e7362,,,1
n1205,n674,Undirected,e7363,,,1
n1205,n1348,Undirected,e7364,,,1
n1205,n914,Undirected,e7365,,,1
n1205,n805,Undirected,e7366,,,1
n1205,n507,Undirected,e7367,,,1
n1205,n160,Undirected,e7368,,,1
n1205,n541,Undirected,e7369,,,1
n1205,n906,Undirected,e7370,,,1
n1204,n1007,Undirected,e7371,,,1
n1204,n984,Undirected,e7372,,,1
n1204,n1331,Undirected,e7373,,,1
n1204,n44,Undirected,e7374,,,1
n1204,n976,Undirected,e7375,,,1
n1204,n1148,Undirected,e7376,,,1
n1204,n924,Undirected,e7377,,,1
n1204,n606,Undirected,e7378,,,1
n1204,n985,Undirected,e7379,,,1
n1204,n949,Undirected,e7380,,,1
n1204,n536,Undirected,e7381,,,1
n1204,n1291,Undirected,e7382,,,1
n1204,n0,Undirected,e7383,,,1
n1204,n743,Undirected,e7384,,,1
n1204,n795,Undirected,e7385,,,1
n1204,n1366,Undirected,e7386,,,1
n1204,n968,Undirected,e7387,,,1
n1204,n1174,Undirected,e7388,,,1
n1204,n1350,Undirected,e7389,,,1
n1204,n1342,Undirected,e7390,,,1
n1204,n1169,Undirected,e7391,,,1
n1204,n865,Undirected,e7392,,,1
n1204,n1032,Undirected,e7393,,,1
n1204,n957,Undirected,e7394,,,1
n1204,n910,Undirected,e7395,,,1
n1204,n438,Undirected,e7396,,,1
n1204,n1396,Undirected,e7397,,,1
n1204,n1195,Undirected,e7398,,,1
n1204,n667,Undirected,e7399,,,1
n1204,n585,Undirected,e7400,,,1
n1204,n1140,Undirected,e7401,,,1
n1204,n548,Undirected,e7402,,,1
n1204,n1070,Undirected,e7403,,,1
n1204,n1112,Undirected,e7404,,,1
n1204,n1147,Undirected,e7405,,,1
n1204,n1123,Undirected,e7406,,,1
n1204,n200,Undirected,e7407,,,1
n1204,n836,Undirected,e7408,,,1
n1204,n1199,Undirected,e7409,,,2
n1204,n996,Undirected,e7410,,,1
n1204,n506,Undirected,e7411,,,1
n1204,n1234,Undirected,e7412,,,1
n1204,n159,Undirected,e7413,,,1
n1204,n244,Undirected,e7414,,,1
n1204,n1345,Undirected,e7415,,,1
n1204,n1193,Undirected,e7416,,,1
n1204,n931,Undirected,e7417,,,1
n1204,n1086,Undirected,e7418,,,1
n1204,n680,Undirected,e7419,,,1
n1204,n819,Undirected,e7420,,,1
n1204,n1277,Undirected,e7421,,,1
n1204,n954,Undirected,e7422,,,1
n1204,n1018,Undirected,e7423,,,1
n1204,n1261,Undirected,e7424,,,1
n1204,n926,Undirected,e7425,,,1
n1204,n254,Undirected,e7426,,,1
n1204,n160,Undirected,e7427,,,1
n1204,n1303,Undirected,e7428,,,1
n1204,n112,Undirected,e7429,,,1
n1204,n1213,Undirected,e7430,,,1
n1204,n1019,Undirected,e7431,,,1
n1204,n923,Undirected,e7433,,,1
n1203,n867,Undirected,e7434,,,1
n1203,n351,Undirected,e7435,,,1
n1203,n1322,Undirected,e7436,,,1
n1203,n1050,Undirected,e7437,,,1
n1203,n844,Undirected,e7438,,,1
n1203,n903,Undirected,e7440,,,1
n1203,n1321,Undirected,e7441,,,1
n1203,n937,Undirected,e7442,,,1
n1203,n339,Undirected,e7443,,,1
n1203,n1226,Undirected,e7444,,,1
n1203,n357,Undirected,e7445,,,1
n1203,n191,Undirected,e7446,,,1
n1203,n341,Undirected,e7447,,,1
n1203,n872,Undirected,e7448,,,1
n1203,n1076,Undirected,e7449,,,1
n1203,n573,Undirected,e7450,,,1
n1203,n154,Undirected,e7453,,,1
